prod_id,prod_name,prod_stock,prod_image,prod_saleprice,prod_price,prod_sku,prod_cat
101240,64 Page Garden Express Growing Guide,instock,Growing_Guide_Front_Cover_15-160x160.jpg,,$2.00,GG,product_cat-garden-library
204276,Tree Guard 05,instock,Tree_Guard-05-160x160.jpg,$1.47,$2.10,ACCTREGUA,"product_cat-new-year-specials,product_cat-page-32-33-hard-goods,product_cat-page-49-50-hardgoods,product_cat-page-60-61-hardgoods,product_cat-page-60-61-tools-and-accessories,product_cat-plant-protection"
42393,Planting & Storage Basket Round 26Cm,instock,Bulb_Baskets_New1-160x160.jpg,$5.53,$7.90,ACCBASRND,"product_cat-new-year-specials,product_cat-page-30-bulb-accessories,product_cat-page-51-60-spring-bulb-pre-order,product_cat-garden-gear"
42420,Bulb Planter,instock,Bulb_Planting_Accessories_13-160x160.jpg,$4.90,$7.00,ACCBULPLA,"product_cat-new-year-specials,product_cat-page-30-bulb-accessories,product_cat-page-51-60-spring-bulb-pre-order,product_cat-assorted-tools"
311064,Chinese Virginia Creeper,instock,chinese-virginia-creeper-rachida-boutboul-cc0-via-wikimedia-.jpg,$2.95,$5.90,LPOCHIVCR,"product_cat-exclusively-online,product_cat-new-year-specials,product_cat-climbing-plants"
42722,Soft Garden Ties Roll  -  25M,instock,Garden_Soft_Tie-01-160x160.jpg,$5.32,$7.60,ACCSOFGTI,"product_cat-new-year-specials,product_cat-page-30-bulb-accessories,product_cat-page-32-33-hard-goods,product_cat-page-43-45-hard-goods,product_cat-page-49-50-hardgoods,product_cat-page-60-61-hardgoods,product_cat-arches-obelisks-supports"
152564,Supercharge Rose Planting Starter X 3Kg,instock,Supercharge_Rose_Starter2016-ACCROSSTA-160x160.jpg,$12.60,$18.00,ACCROSSTA,"product_cat-accessory-specials,product_cat-new-year-specials,product_cat-page-14-17-floribunda-roses,product_cat-rose-specials,product_cat-fertilisers-soil-conditioners"
312184,Bhg Princess Lily Sara (Pbr),instock,princesslily-sara-bhplisar-160x160.jpg,$6.40,$12.80,PPLPLISAR,"product_cat-exclusively-online,product_cat-new-year-specials,product_cat-page-12-princess-lilies,product_cat-alstroemeria"
255761,Dianthus Supra Pink,instock,Dianthus-Supra-Pink-LPODIASPI-160x160.jpg,$2.45,$4.90,LPODIASPI,"product_cat-page-32-35-flowering-shrubs,product_cat-ground-cover-plants"
304853,Plant Label T-Label,instock,T-Label-Plant-Markers-Pencil-09-160x160.jpg,$4.90,$7.10,ACCORTLAB,"product_cat-new-year-specials,product_cat-page-43-45-hard-goods,product_cat-garden-gear"
45192,Agapanthus Tall White,instock,agapanthus-tall-white-plaagawhi-2018-160x160.jpg,$4.83,$6.90,PLAAGAWHI,"product_cat-new-year-specials,product_cat-page-09-agapanthus,product_cat-page-27-agapanthus,product_cat-page-33-agapanthus,product_cat-page-35-agapanthus-autumn-2018,product_cat-page-56-agapanthus,product_cat-agapanthus"
309702,Banksia Mallee Candles,instock,banksia-mallee-candles-lpobanmca-160x160.jpg,$3.20,$6.40,LPOBANMCA,"product_cat-exclusively-online,product_cat-page-28-30-natives,product_cat-native-shrubs"
42544,Greeting Card Gift Set,instock,accgcgse-giftcards-160x160.jpg,$8.40,$12.00,ACCGCAGSE,"product_cat-new-year-specials,product_cat-gift-ideas"
299320,Patch From Scratch Kit,instock,bhg-patchfromscratch-160x160.jpg,$34.30,$49.00,KITPATSCR,"product_cat-better-homes-gardens,product_cat-new-year-specials"
42767,Weed Mat Felt - 380Mm Diameter X 2.4Mm Thick,instock,Tree%20Guard_Mat_08-160x160.jpg,$1.19,$1.70,ACCWEEDMF,"product_cat-accessory-specials,product_cat-new-year-specials,product_cat-page-32-33-hard-goods,product_cat-page-49-50-hardgoods,product_cat-page-60-61-hardgoods,product_cat-page-60-61-tools-and-accessories,product_cat-plant-protection"
218088,Zephyranthes White,instock,zephyranthes-candida-courtesy-starr-environmental-flickr--16.jpg,$6.30,$7.90,PKZEPWHI,"product_cat-bulb-specials,product_cat-new-year-specials,product_cat-page-04-07-autumn-flowering-bulbs-summer-2018,product_cat-page-16-17-autumn-flowering,product_cat-other-autumn-bulbs"
309616,Insectrap Fruit Fly And Gall Wasp Trap,instock,insectrap-fruit-fly-and-gall-wasp-trap-accinstra-160x160.jpg,$6.65,$9.50,ACCINSTRA,"product_cat-new-year-specials,product_cat-page-43-45-hard-goods,product_cat-plant-protection"
112618,Hippeastrum Glass Vase,instock,Hippy-Vase-ACCHIPVAS-160x160.jpg,$15.75,$22.50,ACCHIPVAS,"product_cat-email-specials,product_cat-new-year-specials,product_cat-page-19-hippeastrum-mixed-vase-kits,product_cat-hippeastrum"
42704,Rooter Pot Small  -  10Cm X 8Cm,instock,Rooter_pot-160x160.jpg,$2.77,$3.95,ACCROOPTS,"product_cat-new-year-specials,product_cat-garden-accessories"
52858,Wollemi Pine  -  150Mm Pot,instock,Wollemi_and_box-160x160.jpg,$79.20,$99.00,PPLWOL150,"product_cat-better-homes-gardens,product_cat-current-catalogue,product_cat-gardening-australia-offers,product_cat-new-year-specials,product_cat-page-03-wollemi-pine,product_cat-page-64-wollemi-pine-autumn-2018,product_cat-plant-specials,product_cat-wollemi-pine"
42706,Rose De-Thorner,instock,Rose%20De-Thorner-160x160.jpg,$3.43,$4.90,ACCROSDTH,"product_cat-new-year-specials,product_cat-page-32-33-hard-goods,product_cat-assorted-tools"
42528,Produce Planter And Garden Bag 45L,instock,Grow_Fresh_Produce_Planter_Bags-1-160x160.jpg,$4.20,$6.00,ACCGARBG45,"product_cat-new-year-specials,product_cat-page-10-11-vegetable-garden,product_cat-garden-accessories"
309060,Kniphofia Echo Mango,instock,Kniphofia-Echo-Mango16-160x160.jpg,$4.25,$8.50,PPLKNIEMA,"product_cat-new-year-specials,product_cat-page-22-23-garden-colour,product_cat-kniphofia"
79670,Waving Hedge Shear,instock,Acc_Waving_Shears-160x160.jpg,$20.93,$29.90,ACCWAVHED,"product_cat-new-year-specials,product_cat-assorted-tools"
208468,Not Quite Crazy Calla Collection 5 Bulbs,instock,crazy-calla-collection-18-colccacol-160x160.jpg,$37.50,$75.00,COLCCACOL,"product_cat-bulb-specials,product_cat-new-year-specials,product_cat-special-offer-flyer-not-quite-crazy-callas,product_cat-summer-2018,product_cat-calla-lilies"
207543,Daffodil Hoop Petticoat Yellow,instock,Daffodil_Hoop_Yellow_PKDAFHPY_2018-160x160.jpg,$4.14,$6.90,PKDAFHPY,"product_cat-new-year-specials,product_cat-page-04-07-autumn-flowering-bulbs-summer-2018,product_cat-page-47-mini-daffodil,product_cat-miniature-daffodils"
42680,Aluminium Plant Labels,instock,Plant_Label_Aluminium-01-160x160.jpg,$5.53,$7.90,ACCPMTALU,"product_cat-new-year-specials,product_cat-page-32-33-hard-goods,product_cat-page-43-45-hard-goods,product_cat-page-49-50-hardgoods,product_cat-page-60-61-hardgoods,product_cat-garden-gear"
309005,Gypsophila Gypsy Pink,instock,gypsophila-gypsy-pink-pplgypgpi-160x160.jpg,$2.95,$5.90,PPLGYPGPI,"product_cat-new-year-specials,product_cat-page-22-23-garden-colour,product_cat-other-summer-perennials,product_cat-whats-new"
244964,Spud Bag -Twin Pack,instock,Spud-Bag-ACCSPUBAG-160x160.jpg,$19.25,$27.50,ACCSPUBAG,"product_cat-new-year-specials,product_cat-page-10-11-vegetable-garden,product_cat-page-54-55-edible-garden,product_cat-certified-seed-potatoes,product_cat-garden-accessories,product_cat-online-offers"
234398,Microgreens Growing Tray,instock,Microgreen-Growing-Tray-1-160x160.jpg,$6.96,$9.95,ACCSEEMGT,"product_cat-new-year-specials,product_cat-sprouts-microgreens"
303859,Propagation Catchment Tray - Black,instock,catchment_tray_14-160x160.jpg,$6.30,$9.00,ACCTPSDRI,"product_cat-new-year-specials,product_cat-seed-raising-and-propagation"
42703,Rooter Pot Small  -  10Cm X 8Cm,instock,Rooter_pot-160x160.jpg,$4.17,$5.95,ACCROOPTL,"product_cat-new-year-specials,product_cat-garden-accessories"
45183,Agapanthus Tall Blue,instock,Agapanthus_Blue_14119354PA_15_-160x160.jpg,$4.83,$6.90,PLAAGABLU,"product_cat-new-year-specials,product_cat-page-09-agapanthus,product_cat-page-27-agapanthus,product_cat-page-33-agapanthus,product_cat-page-35-agapanthus-autumn-2018,product_cat-page-56-agapanthus,product_cat-agapanthus"
256579,All Purpose Garden Bag2,instock,All_Purpose_Garden_Bag2-160x160.jpg,$6.30,$9.00,ACCGARBG75,"product_cat-new-year-specials,product_cat-page-10-11-vegetable-garden,product_cat-garden-accessories"
303858,Propagating Dome 01,instock,Propagating_Dome-01-160x160.jpg,$13.26,$18.95,ACCTPSTOP,"product_cat-new-year-specials,product_cat-seed-raising-and-propagation"
44625,Agapanthus Black Pantha (Pbr),instock,Agapanthus_Black_Pantha_14-160x160.jpg,$6.90,$13.80,LPOAGABPA,"product_cat-new-year-specials,product_cat-page-09-agapanthus,product_cat-page-27-agapanthus,product_cat-plant-specials,product_cat-agapanthus"
276632,Weeping Lilly Pilly,instock,Weeping-Lilly-Pilly-LPOWEELIL-160x160.jpg,$3.45,$6.90,LPOWEELIL,"product_cat-new-year-specials,product_cat-page-28-30-natives,product_cat-hedge-plants"
304660,Bhg Princess Lily Claire (Pbr),instock,princesslily-diana-bhplidia-160x160.jpg,,$12.80,BHPLIDIA,product_cat-better-homes-gardens
42571,Snail Trap 01,instock,Snail_trap-01-160x160.jpg,$5.25,$7.50,ACCGSSTRA,"product_cat-new-year-specials,product_cat-garden-pest-repellants"
304669,Bhg Princess Lily Sara (Pbr),instock,princesslily-sara-bhplisar-160x160.jpg,,$12.80,BHPLISAR,product_cat-better-homes-gardens
185391,Hanging Chilli & Strawberry Planter,instock,Chilli-Strawberry-Planter-160x160.jpg,$15.40,$22.00,ACCHANCSP,"product_cat-new-year-specials,product_cat-planter-bags"
189413,Eucomis Dwarf Freckles,instock,Eucomis-Freckles-16-160x160.jpg,$4.50,$9.00,LPOEUCDFR,"product_cat-exclusively-online,product_cat-new-year-specials,product_cat-pineapple-lily"
42736,Thingamadig Garden Trowel,instock,thingamadig-lrg-160x160.jpg,$11.20,$16.00,ACCTHIGTR,"product_cat-new-year-specials,product_cat-page-49-50-hardgoods,product_cat-page-60-61-tools-and-accessories,product_cat-garden-gear"
42701,Mansfields Ratchet Pruner With Spare Blade & Pouch,instock,Mansfield-Ratchet-Pruner-160x160.jpg,$62.30,$89.00,ACCRATPRU,"product_cat-accessory-specials,product_cat-new-year-specials,product_cat-page-43-45-hard-goods,product_cat-page-49-50-hardgoods,product_cat-page-60-61-hardgoods,product_cat-assorted-tools"
309563,Brachyscome Radiant Magenta,instock,brachyscombe-radiant-magenta-pplbrarma-160x160.jpg,$3.20,$6.40,PPLBRARMA,"product_cat-new-year-specials,product_cat-page-28-30-natives,product_cat-whats-new,product_cat-daisies"
53258,Wollemi Pine  -  430Mm Pot,instock,Wollemi_and_box1-160x160.jpg,$140.00,$175.00,PPLWOL200,"product_cat-new-year-specials,product_cat-page-03-wollemi-pine,product_cat-page-64-wollemi-pine-autumn-2018,product_cat-plant-specials,product_cat-wollemi-pine"
42429,Copper Slug & Snail Tape Roll  -  4M,instock,Copper_Snail_Tape1-160x160.jpg,$13.93,$19.90,ACCCOPTAP10,"product_cat-new-year-specials,product_cat-page-43-45-hard-goods,product_cat-page-49-50-hardgoods,product_cat-garden-pest-repellants"
42512,Plant Support  -  Flexolift,instock,Flexo_Plant_Support_peony-ACCFLEX35-160x160.jpg,$6.23,$8.90,ACCFLEX35,"product_cat-accessory-specials,product_cat-new-year-specials,product_cat-page-20-lilium-white-heaven,product_cat-page-51-60-spring-bulb-pre-order,product_cat-arches-obelisks-supports"
188949,Dendrobium Orchid Kit  -  Pretty Pink,instock,Dendrobium_kit_15-160x160.jpg,$16.80,$24.00,KITDORPPK,"product_cat-new-year-specials,product_cat-page-58-59-orchids-bearded-iris,product_cat-orchids"
45895,Wildflower Seed  -  Kangaroo Paw Mixed,instock,wildflower-seed-kangaroo-paw-mixed-seewsekpm-160x160.jpg,$3.43,$4.90,SEEWSEKPM,"product_cat-new-year-specials,product_cat-native-seeds"
45899,Wildflower Seed  -  Starter Granules,instock,wildflower-seed-starter-granules-seewsesgr-160x160.jpg,$3.43,$4.90,SEEWSESGR,"product_cat-new-year-specials,product_cat-flower-seeds,product_cat-native-seeds,product_cat-seed-raising-and-propagation"
45903,Seed  -  Zucchini Black Jack,instock,Vege-Seed-Zuccini_2012-160x160.jpg,$2.73,$3.90,SEEZUCBLA,"product_cat-new-year-specials,product_cat-vegetable-seeds"
309676,Calibrachoa Calipetite Yellow,instock,calibrachoa-calipetite-yellow-lpocalcye-160x160.jpg,$2.70,$5.40,LPOCALCYL,"product_cat-exclusively-online,product_cat-new-year-specials,product_cat-page-13-calibrachoa,product_cat-calibrachoa"
312186,Bhg Princess Lily Claire (Pbr),instock,princesslily-diana-bhplidia-160x160.jpg,$6.40,$12.80,PPLPLIDIA,"product_cat-exclusively-online,product_cat-new-year-specials,product_cat-page-12-princess-lilies,product_cat-alstroemeria"
42601,Manutec Hydrangea Pinking Fertiliser 500G,instock,Hydrangea_Pinking_Fertiliser-160x160.jpg,$7.63,$10.90,ACCMANHPI,"product_cat-new-year-specials,product_cat-page-43-45-hard-goods,product_cat-page-49-50-hardgoods,product_cat-fertilisers-soil-conditioners"
215672,Belladonna Lily Pink,instock,belladonna-pink-pkblipin-2018-160x160.jpg,$3.24,$5.40,PKBLIPIN,"product_cat-new-year-specials,product_cat-page-04-07-autumn-flowering-bulbs-summer-2018,product_cat-page-16-17-autumn-flowering,product_cat-belladonna-lilies"
255996,Fluorescent Garden Glove Yellow Small,instock,Fluorescent-Garden-Gloves-Yellow-150x160.jpg,$10.85,$15.50,ACCFGGYSM,"product_cat-new-year-specials,product_cat-garden-gear"
45848,Seed  -  Gazania Sunshine Hybrid,instock,seed-gazania-sunshine-hybrid-seegazshm-160x160.jpg,$3.43,$4.90,SEEGAZSHM,"product_cat-new-year-specials,product_cat-flower-seeds"
45902,Seed  -  Zucchini Black Beauty Organic,instock,seed-zucchini-black-beauty-organic-seezucbbo-160x160.jpg,$3.43,$4.90,SEEZUCBBO,"product_cat-new-year-specials,product_cat-vegetable-seeds"
175682,Seed  -  Impatiens Safari Mixed/Colour Cocktail,instock,impatiens-safari-colour-cocktailf16_1-160x160.jpg,$3.43,$4.90,SEEIMPCCO,"product_cat-new-year-specials,product_cat-flower-seeds"
175739,Seed  -  Lettuce Mixed Salad Leaves,instock,lettuce-mixed-leaf-salad_16-160x160.jpg,$2.73,$3.90,SEELETMSL,"product_cat-new-year-specials,product_cat-vegetable-seeds"
176034,Seed  -  Zucchini Greenskin,instock,zucchini-greenskin_16-160x160.jpg,$2.73,$3.90,SEEZUCGRE,"product_cat-new-year-specials,product_cat-vegetable-seeds"
289166,Gladioli Flevo Breezer Bhglafbr,instock,GLADIOLI_FLEVO_BREEZER_BHGLAFBR-160x160.jpg,,$9.00,BHGLAFBR,product_cat-better-homes-gardens
289168,Gladioli Oscar Bhglaosc,instock,GLADIOLI-OSCAR_BHGLAOSC-160x160.jpg,,$9.00,BHGLAOSC,product_cat-better-homes-gardens
308883,Aloe Aristata Lace Aloe Pplaloari,instock,aloe-aristata-lace-aloe-pplaloari-160x160.jpg,$6.00,$12.00,PPLALOARI,"product_cat-new-year-specials,product_cat-page-17-succulents,product_cat-succulents"
45901,Seed  -  Zinnia Early Wonder Mixed,instock,seed-zinnia-early-wonder-mixed-seezinewm-160x160.jpg,$3.26,$4.65,SEEZINEWM,"product_cat-new-year-specials,product_cat-flower-seeds"
175766,Seed  -  Parsnip Gladiator,instock,parsnip-gladiator.jpg,$3.26,$4.65,SEEPARGLA,"product_cat-new-year-specials,product_cat-vegetable-seeds"
286138,Banksia Red Rover,instock,Banksia-Red-Rover-LPOBANRRO-160x160.jpg,$3.25,$6.50,LPOBANRRO,"product_cat-exclusively-online,product_cat-new-year-specials,product_cat-page-28-30-natives,product_cat-page-52-53-natives-winter-2018,product_cat-native-plants"
304656,Bhg Princess Lily Claire (Pbr),instock,princesslily-claire-bhplicla-160x160.jpg,,$12.80,BHPLICLA,product_cat-better-homes-gardens
173219,Aloe Topaz  (Pbr),instock,Aloe-Topaz-16-160x160.jpg,$11.83,$16.90,PLAALOTOP,product_cat-aloes
174266,Seed  -  Mustard White,instock,Mustard-White-160x160.jpg,$2.73,$3.90,SEEMUSTAR,"product_cat-new-year-specials,product_cat-vegetable-seeds"
175567,Seed  -  Climbing Bean Purple King,instock,climbing-bean-purple-king-25g-pk-16-160x160.jpg,$2.07,$2.95,SEECBEPKI,"product_cat-new-year-specials,product_cat-vegetable-seeds"
208222,Dianthus Supra White,instock,Dianthus-Supra-White-16-160x160.jpg,$2.45,$4.90,LPODIASWH,"product_cat-new-year-specials,product_cat-page-32-35-flowering-shrubs,product_cat-flowering-shrubs,product_cat-dianthus"
250248,Atlantis Grow Wall Slim Pro,instock,Gro-Wall-Slim-Pro-160x160.jpg,$111.96,$159.95,ACCGWSLPR,"product_cat-email-specials,product_cat-new-year-specials,product_cat-garden-accessories,product_cat-atlantis-wall-garden-vertical-garden"
42435,D Ter Repellent 01,instock,D_TER_Repellent-01-160x160.jpg,$8.05,$11.50,ACCDTERR5,"product_cat-new-year-specials,product_cat-garden-pest-repellants"
45012,Dwarf Green Mondo Grass,instock,Dwarf-Green-Mondo-Grass-16-160x160.jpg,$2.65,$5.30,LPOMONDGR,"product_cat-exclusively-online,product_cat-new-year-specials,product_cat-mondo-grass"
45858,Seed  -  Marigold (French) Dwarf Double Mixed,instock,seed-marigold-french-dwarf-double-mixed-seemarddm-160x160.jpg,$3.26,$4.65,SEEMARDDM,"product_cat-new-year-specials,product_cat-flower-seeds"
45865,Seed  -  Pea Greenfeast,instock,Vege-Seed-Pea_2012-160x160.jpg,$2.07,$2.95,SEEPEAGRE,"product_cat-new-year-specials,product_cat-vegetable-seeds"
45871,Seed  -  Radish Scarlet Globe 500 Pk,instock,Radish_Scarlet_Globe-160x160.jpg,$2.07,$2.95,SEERADSGL,"product_cat-new-year-specials,product_cat-vegetable-seeds"
175758,Seed  -  Onion Creamgold,instock,onion_creamgold-160x160.jpg,$3.26,$4.65,SEEONICGO,"product_cat-new-year-specials,product_cat-vegetable-seeds"
311204,Clivia Seedlings Yellow,instock,Clivia_Yellow_11-160x160.jpg,$6.40,$12.80,PPLCLISYE,"product_cat-exclusively-online,product_cat-new-year-specials,product_cat-clivia"
208437,Dendrobium Orchid Purple Kit,instock,Dendrobium_kit_15-160x160.jpg,$16.80,$24.00,KITDORPUR,"product_cat-new-year-specials,product_cat-page-58-59-orchids-bearded-iris,product_cat-orchids"
219366,Seed  -  Chilli Pepper Chilli Shake,outofstock,Chilli-Shake-Mix-160x160.jpg,$2.73,$3.90,SEECHICSH,product_cat-seeds
42931,Belladonna Lily White,instock,belladonna-white-pkbliwhi-2018-160x160.jpg,$5.28,$8.80,PKBLIWHI,"product_cat-bulb-specials,product_cat-new-year-specials,product_cat-page-04-07-autumn-flowering-bulbs-summer-2018,product_cat-page-16-17-autumn-flowering,product_cat-belladonna-lilies"
45833,Seed  -  Capsicum 7 Colour 50 Pk,instock,Vege-Seed-Capsicum_2012-160x160.jpg,$3.43,$4.90,SEECAP7CO,"product_cat-new-year-specials,product_cat-salad-vegetable-seeds"
45887,Seed  -  Sunflower Single Giant Russian,instock,seed-sunflower-single-giant-russian-seesunsgi-160x160.jpg,$2.73,$3.90,SEESUNSGI,"product_cat-new-year-specials,product_cat-flower-seeds"
45892,Wildflower Seed  -  Coral Creeper,instock,wildflower-seed-coral-creeper-seewseccr-160x160.jpg,$3.43,$4.90,SEEWSECCR,"product_cat-new-year-specials,product_cat-native-seeds"
45896,Wildflower Seed  -  Kangaroo Paw Red & Green,instock,wildflower-seed-kangaroo-paw-red-and-green-seeweskpr-160x160.jpg,$3.43,$4.90,SEEWSEKPR,"product_cat-new-year-specials,product_cat-native-seeds"
45897,Wildflower Seed  -  Native Wisteria,instock,wildflower-seed-native-wisteria-seewsenwi-160x160.jpg,$3.43,$4.90,SEEWSENWI,"product_cat-new-year-specials,product_cat-native-seeds"
174278,Seed  -  Aster Dutchess Blue Ice,instock,Aster-Dutchess-Blue-Ice-160x160.jpg,$3.26,$4.65,SEEASTDBI,"product_cat-new-year-specials,product_cat-flower-seeds"
175680,Seed  -  Kale Russian Red,instock,kale-red-russian_16-160x160.jpg,$2.73,$3.90,SEEKALRRE,"product_cat-new-year-specials,product_cat-vegetable-seeds"
175745,Seed  -  Linaria Fairy Bouquet,instock,linaria-fairy-bouquet_16-160x160.jpg,$2.73,$3.90,SEELINFBO,"product_cat-new-year-specials,product_cat-flower-seeds"
175768,Seed  -  Parsnip Hollow Crown,instock,parsnip-hollow-crown_16-160x160.jpg,$2.73,$3.90,SEEPARHCR,"product_cat-new-year-specials,product_cat-vegetable-seeds"
207547,Crocus Saffron,instock,crocus-saffron-pkcrosaf-2018-160x160.jpg,$5.04,$8.40,PKCROSAF,"product_cat-new-year-specials,product_cat-page-04-07-autumn-flowering-bulbs-summer-2018,product_cat-page-16-17-autumn-flowering,product_cat-other-autumn-bulbs"
222943,Wildflower Seed  -  Geraldton Wax,instock,wflower-geraldton-wax-SEEWSEGWA-160x160.jpg,$3.43,$4.90,SEEWSEGWA,"product_cat-new-year-specials,product_cat-seeds"
233978,Sprouts Alive Hot Spicy,instock,Sprouts-Alive-Hot-Spicy-160x160.jpg,$3.43,$4.90,SEESALHAS,"product_cat-new-year-specials,product_cat-sprouts-microgreens"
289144,Gladioli Mixed Bhglappw,instock,GLADIOLI_MIXED_BHGLAPPW-160x160.jpg,,$14.00,BHGLAPPW,product_cat-better-homes-gardens
289164,Gladioli Cantate Bhglacan,instock,GLADIOLI-CANTATE_BHGLACAN-160x160.jpg,,$9.00,BHGLACAN,product_cat-better-homes-gardens
304674,Bhg Princess Lily Claire (Pbr),instock,princesslily-collection-colbhgpl-160x160.jpg,,$30.00,COLBHGPL,product_cat-better-homes-gardens
42604,Planting Tablets,instock,Planting_tablets-160x160.jpg,$8.40,$12.00,ACCMANPTC,"product_cat-accessory-specials,product_cat-new-year-specials,product_cat-page-28-31-protea-family,product_cat-page-43-45-hard-goods,product_cat-page-49-50-hardgoods,product_cat-page-60-61-hardgoods,product_cat-fertilisers-soil-conditioners"
45856,Seed  -  Lobelia Crystal Palace Compacta,instock,seed-lobelia-crystal-palace-compacta-seelobcpc-160x160.jpg,$2.73,$3.90,SEELOBCPC,"product_cat-new-year-specials,product_cat-flower-seeds"
45867,Seed  -  Phlox Brilliancy,instock,seed-phlox-brilliancy-2019-seephlbri-160x160.jpg,$2.07,$2.95,SEEPHLBRI,"product_cat-new-year-specials,product_cat-flower-seeds"
45879,Seed  -  Sweet Pea Mammoth Mix Value Pack,instock,seed-sweet-pea-mammoth-mixed-value-pack-seespemam-160x160.jpg,$3.43,$4.90,SEESPEMAM,"product_cat-new-year-specials,product_cat-flower-seeds"
45885,Seed  -  Sunflower Golden Prominence F1,instock,seed-sunflower-golden-prominence-2019-seesungpr-160x160.jpg,$3.26,$4.65,SEESUNGPR,"product_cat-new-year-specials,product_cat-flower-seeds"
45891,Wildflower Seed  -  Australian Grass Tree,instock,wildflower-seed-australian-grass-tree-seewseagt-160x160.jpg,$3.43,$4.90,SEEWSEAGT,"product_cat-new-year-specials,product_cat-native-seeds"
45894,Wildflower Seed  -  Everlasting Daisies,instock,wildflower-seed-everlasting-daisesr-seewseeve-160x160.jpg,$3.43,$4.90,SEEWSEEVE,"product_cat-new-year-specials,product_cat-native-seeds"
175634,Seed  -  Carrot Navarre,instock,carrot-navarre-500-pk-16-160x160.jpg,$3.26,$4.65,SEECARNAV,"product_cat-new-year-specials,product_cat-vegetable-seeds"
175676,Seed  -  Heartsease Johnny Jump Up,instock,heartsease-jonny-jump-up150-pk-16-160x160.jpg,$3.26,$4.65,SEEHEAJJU,"product_cat-new-year-specials,product_cat-flower-seeds"
175810,Seed  -  Shallot Longwhite Bunching,instock,shallot-longwhite_16-160x160.jpg,$2.07,$2.95,SEESHALBU,"product_cat-new-year-specials,product_cat-vegetable-seeds"
175992,Seed  -  Sweet Pea Bijou Mixed,instock,sweet-pea-bijou-mixed16-160x160.jpg,$3.26,$4.65,SEESPEBMX,"product_cat-new-year-specials,product_cat-flower-seeds"
176028,Seed  -  Xeranthemum Mixed,instock,xeranthemum-australian-strawflowers_16jpg-160x160.jpg,$3.26,$4.65,SEEXERMIX,"product_cat-new-year-specials,product_cat-seeds,product_cat-flower-seeds"
210944,Wildflower Seed  -  Dwarf Wattle,instock,Wildflower-Seed-Dwarf-Wattle-160x160.jpg,$3.43,$4.90,SEEWSEDWA,"product_cat-new-year-specials,product_cat-flower-seeds,product_cat-native-seeds"
210947,Wildflower Seed  -  West Australian Christmas Tree,instock,Wildflower-Seed-West-Australian-Christmas-Tree-160x160.jpg,$3.43,$4.90,SEEWWACT,"product_cat-new-year-specials,product_cat-native-seeds"
219367,Seed  -  Forget Me Not Indigo,instock,Forget-Me-Not-Indigo-160x160.jpg,$2.73,$3.90,SEEFMNIND,"product_cat-new-year-specials,product_cat-seeds"
233972,Sprouts Alive Mustard,instock,Sprouts-Alive-Mustard-160x160.jpg,$3.43,$4.90,SEESALMUS,"product_cat-new-year-specials,product_cat-sprouts-microgreens"
289169,Gladioli Purple Flora Bhglapfl,instock,GLADIOLI-PURPLE-FLORA_BHGLAPFL-160x160.jpg,,$9.00,BHGLAPFL,product_cat-better-homes-gardens
45840,Seed  -  Climbing Beans Blue Lake,instock,seed-climbing-bean-blue-lake-seeclibbl-160x160.jpg,$3.43,$4.90,SEECLIBBL,"product_cat-new-year-specials,product_cat-page-41-propagation,product_cat-vegetable-seeds"
45855,Seed  -  Lettuce Great Lakes,instock,seed-lettuce-great-lakes-seeletgla-160x160.jpg,$2.07,$2.95,SEELETGLA,"product_cat-new-year-specials,product_cat-vegetable-seeds"
45870,Seed Tape  -  Radish Cherry Belle,instock,radish-cherry-belle-seed-tape-seeradcbt-160x160.jpg,$3.43,$4.90,SEERADCBT,"product_cat-new-year-specials,product_cat-salad-vegetable-seeds"
45875,Seed  -  Sweet Corn Terrific F1,instock,seed-sweet-corn-terrific-f-1-seescoter-160x160.jpg,$3.43,$4.90,SEESCOTER,"product_cat-new-year-specials,product_cat-vegetable-seeds"
45877,Seed  -  Silverbeet White Silver Organic,instock,seed-silverbeet-white-silver-organic-seesilwso-160x160.jpg,$3.43,$4.90,SEESILWSO,"product_cat-new-year-specials,product_cat-vegetable-seeds"
45886,Seed  -  Sunflower Solar Flash,instock,seed-sunflower-solar-flash-2019-seesunsfl-160x160.jpg,$3.26,$4.65,SEESUNSFL,"product_cat-new-year-specials,product_cat-flower-seeds"
45889,Seed  -  Tomato Grosse Lisse,instock,seed-tomato-grosse-2019-seetomgli-160x160.jpg,$2.07,$2.95,SEETOMGLI,"product_cat-new-year-specials,product_cat-page-49-50-hardgoods,product_cat-vegetable-seeds"
175639,Seed  -  Chilli Orange Wonder,instock,chilli-orange-wonder500-pk-16-160x160.jpg,$3.26,$4.65,SEECHIOWO,"product_cat-new-year-specials,product_cat-herbs-chillis-and-spices"
246713,Book  -  The Wollemi Pine,instock,TheWollemiPine-160x160.jpg,,$24.95,BOOWOLBOO,"product_cat-new-year-specials,product_cat-garden-library"
248689,Agapanthus Dwarf Baby Blue,instock,agapanthus-baby-blue-plagadbb-160x160.jpg,$4.13,$5.90,PLAAGADBB,"product_cat-new-year-specials,product_cat-page-09-agapanthus,product_cat-page-35-agapanthus-autumn-2018,product_cat-agapanthus"
